"Date","Price","Open","High","Low","Vol.","Change %"
"16/06/2017","56,156.89","56,156.89","56,156.89","56,156.89","","0.19%"
"15/06/2017","56,051.42","56,051.42","56,051.42","56,051.42","","-1.21%"
"14/06/2017","56,738.56","56,738.56","56,738.56","56,738.56","","1.06%"
"13/06/2017","56,143.15","56,143.15","56,143.15","56,143.15","","1.68%"
"09/06/2017","55,217.39","55,217.39","55,217.39","55,217.39","","0.02%"
"08/06/2017","55,205.66","55,205.66","55,205.66","55,205.66","","0.17%"
"07/06/2017","55,113.99","55,113.99","55,113.99","55,113.99","","0.01%"
"06/06/2017","55,109.36","55,109.36","55,109.36","55,109.36","","-1.52%"
"05/06/2017","55,959.14","55,959.14","55,959.14","55,959.14","","-0.57%"
"02/06/2017","56,282.44","56,282.44","56,282.44","56,282.44","","0.87%"
"01/06/2017","55,796.38","55,796.38","55,796.38","55,796.38","","0.24%"
"31/05/2017","55,661.89","55,661.89","55,661.89","55,661.89","","0.12%"
"30/05/2017","55,593.62","55,593.62","55,593.62","55,593.62","","0.20%"
"29/05/2017","55,485.20","55,485.20","55,485.20","55,485.20","","-0.78%"
"26/05/2017","55,918.73","55,918.73","55,918.73","55,918.73","","-0.66%"
"25/05/2017","56,287.82","56,287.82","56,287.82","56,287.82","","0.36%"
"24/05/2017","56,085.83","56,085.83","56,085.83","56,085.83","","0.16%"
"23/05/2017","55,995.79","55,995.79","55,995.79","55,995.79","","-0.19%"
"22/05/2017","56,102.86","56,102.86","56,102.86","56,102.86","","0.77%"
"19/05/2017","55,674.34","55,674.34","55,674.34","55,674.34","","-0.19%"
"18/05/2017","55,780.33","55,780.33","55,780.33","55,780.33","","-0.62%"
"17/05/2017","56,126.20","56,126.20","56,126.20","56,126.20","","-1.10%"
"16/05/2017","56,751.77","56,751.77","56,751.77","56,751.77","","0.44%"
"15/05/2017","56,502.10","56,502.10","56,502.10","56,502.10","","0.03%"
"12/05/2017","56,487.58","56,487.58","56,487.58","56,487.58","","-0.70%"
"11/05/2017","56,888.57","56,888.57","56,888.57","56,888.57","","0.05%"
"10/05/2017","56,860.53","56,860.53","56,860.53","56,860.53","","0.61%"
"09/05/2017","56,515.69","56,515.69","56,515.69","56,515.69","","-0.53%"
"08/05/2017","56,815.60","56,815.60","56,815.60","56,815.60","","0.74%"
"05/05/2017","56,397.60","56,397.60","56,397.60","56,397.60","","-0.68%"
"04/05/2017","56,782.31","56,782.31","56,782.31","56,782.31","","-0.26%"
"03/05/2017","56,932.09","56,932.09","56,932.09","56,932.09","","-0.98%"
"02/05/2017","57,492.71","57,492.71","57,492.71","57,492.71","","-0.10%"
"01/05/2017","57,552.21","57,552.21","57,552.21","57,552.21","","0.55%"
"28/04/2017","57,238.59","57,238.59","57,238.59","57,238.59","","0.04%"
"27/04/2017","57,213.63","57,213.63","57,213.63","57,213.63","","0.16%"
"26/04/2017","57,121.47","57,121.47","57,121.47","57,121.47","","0.69%"
"24/04/2017","56,732.55","56,732.55","56,732.55","56,732.55","","0.30%"
"21/04/2017","56,562.08","56,562.08","56,562.08","56,562.08","","0.56%"
"20/04/2017","56,245.64","56,245.64","56,245.64","56,245.64","","0.31%"
"19/04/2017","56,072.36","56,072.36","56,072.36","56,072.36","","-0.56%"
"18/04/2017","56,388.57","56,388.57","56,388.57","56,388.57","","-0.90%"
"13/04/2017","56,901.62","56,901.62","56,901.62","56,901.62","","-0.74%"
"12/04/2017","57,326.78","57,326.78","57,326.78","57,326.78","","0.08%"
"11/04/2017","57,281.52","57,281.52","57,281.52","57,281.52","","0.28%"
"10/04/2017","57,123.18","57,123.18","57,123.18","57,123.18","","0.86%"
"07/04/2017","56,635.67","56,635.67","56,635.67","56,635.67","","0.11%"
"06/04/2017","56,575.93","56,575.93","56,575.93","56,575.93","","-0.33%"
"05/04/2017","56,763.30","56,763.30","56,763.30","56,763.30","","0.34%"
"04/04/2017","56,573.54","56,573.54","56,573.54","56,573.54","","-0.27%"
"03/04/2017","56,729.36","56,729.36","56,729.36","56,729.36","","0.14%"
"31/03/2017","56,652.87","56,652.87","56,652.87","56,652.87","","-0.53%"
"30/03/2017","56,955.44","56,955.44","56,955.44","56,955.44","","0.39%"
"29/03/2017","56,731.61","56,731.61","56,731.61","56,731.61","","0.90%"
"28/03/2017","56,226.61","56,226.61","56,226.61","56,226.61","","1.30%"
"27/03/2017","55,503.80","55,503.80","55,503.80","55,503.80","","-0.11%"
"24/03/2017","55,567.61","55,567.61","55,567.61","55,567.61","","0.80%"
"23/03/2017","55,126.39","55,126.39","55,126.39","55,126.39","","0.42%"
"22/03/2017","54,896.54","54,896.54","54,896.54","54,896.54","","-1.55%"
"21/03/2017","55,762.29","55,762.29","55,762.29","55,762.29","","-0.07%"
"20/03/2017","55,803.45","55,803.45","55,803.45","55,803.45","","-0.35%"
"17/03/2017","56,002.02","56,002.02","56,002.02","56,002.02","","0.24%"
"16/03/2017","55,865.34","55,865.34","55,865.34","55,865.34","","0.21%"
"15/03/2017","55,749.17","55,749.17","55,749.17","55,749.17","","0.29%"
"14/03/2017","55,587.79","55,587.79","55,587.79","55,587.79","","0.03%"
"13/03/2017","55,568.60","55,568.60","55,568.60","55,568.60","","-0.31%"
"10/03/2017","55,743.30","55,743.30","55,743.30","55,743.30","","0.60%"
"09/03/2017","55,411.17","55,411.17","55,411.17","55,411.17","","-0.14%"
"08/03/2017","55,488.70","55,488.70","55,488.70","55,488.70","","0.00%"
"07/03/2017","55,488.82","55,488.82","55,488.82","55,488.82","","0.30%"
"06/03/2017","55,322.81","55,322.81","55,322.81","55,322.81","","0.32%"
"03/03/2017","55,146.44","55,146.44","55,146.44","55,146.44","","-0.80%"
"02/03/2017","55,589.44","55,589.44","55,589.44","55,589.44","","1.37%"
"01/03/2017","54,837.39","54,837.39","54,837.39","54,837.39","","0.01%"
"28/02/2017","54,830.25","54,830.25","54,830.25","54,830.25","","-0.18%"
"27/02/2017","54,927.78","54,927.78","54,927.78","54,927.78","","-0.23%"
"24/02/2017","55,052.61","55,052.61","55,052.61","55,052.61","","-0.76%"
"23/02/2017","55,476.08","55,476.08","55,476.08","55,476.08","","-0.28%"
"22/02/2017","55,631.28","55,631.28","55,631.28","55,631.28","","0.49%"
"21/02/2017","55,357.43","55,357.43","55,357.43","55,357.43","","-0.02%"
"20/02/2017","55,368.89","55,368.89","55,368.89","55,368.89","","-0.11%"
"17/02/2017","55,429.06","55,429.06","55,429.06","55,429.06","","-0.18%"
"16/02/2017","55,527.86","55,527.86","55,527.86","55,527.86","","0.12%"
"15/02/2017","55,458.74","55,458.74","55,458.74","55,458.74","","0.94%"
"14/02/2017","54,942.95","54,942.95","54,942.95","54,942.95","","-0.09%"
"13/02/2017","54,993.54","54,993.54","54,993.54","54,993.54","","0.76%"
"10/02/2017","54,579.30","54,579.30","54,579.30","54,579.30","","0.99%"
"09/02/2017","54,045.07","54,045.07","54,045.07","54,045.07","","0.23%"
"08/02/2017","53,918.70","53,918.70","53,918.70","53,918.70","","0.53%"
"07/02/2017","53,636.82","53,636.82","53,636.82","53,636.82","","0.12%"
"06/02/2017","53,572.54","53,572.54","53,572.54","53,572.54","","-0.11%"
"03/02/2017","53,629.82","53,629.82","53,629.82","53,629.82","","-0.42%"
"02/02/2017","53,857.37","53,857.37","53,857.37","53,857.37","","-0.14%"
"01/02/2017","53,931.13","53,931.13","53,931.13","53,931.13","","0.57%"
"31/01/2017","53,623.43","53,623.43","53,623.43","53,623.43","","-0.72%"
"30/01/2017","54,010.78","54,010.78","54,010.78","54,010.78","","-0.92%"
"27/01/2017","54,511.41","54,511.41","54,511.41","54,511.41","","0.75%"
"25/01/2017","54,106.17","54,106.17","54,106.17","54,106.17","","0.38%"
"24/01/2017","53,901.88","53,901.88","53,901.88","53,901.88","","0.70%"
"23/01/2017","53,528.60","53,528.60","53,528.60","53,528.60","","-0.77%"
"20/01/2017","53,946.24","53,946.24","53,946.24","53,946.24","","-0.66%"
"19/01/2017","54,303.36","54,303.36","54,303.36","54,303.36","","0.24%"
"18/01/2017","54,174.45","54,174.45","54,174.45","54,174.45","","-0.36%"
"17/01/2017","54,371.61","54,371.61","54,371.61","54,371.61","","-0.85%"
"16/01/2017","54,838.38","54,838.38","54,838.38","54,838.38","","0.48%"
"13/01/2017","54,577.72","54,577.72","54,577.72","54,577.72","","-0.79%"
"12/01/2017","55,014.04","55,014.04","55,014.04","55,014.04","","-0.08%"
"11/01/2017","55,058.18","55,058.18","55,058.18","55,058.18","","0.19%"
"10/01/2017","54,955.35","54,955.35","54,955.35","54,955.35","","-0.80%"
"09/01/2017","55,401.26","55,401.26","55,401.26","55,401.26","","0.90%"
"06/01/2017","54,906.50","54,906.50","54,906.50","54,906.50","","0.04%"
"05/01/2017","54,885.21","54,885.21","54,885.21","54,885.21","","0.30%"
"04/01/2017","54,723.60","54,723.60","54,723.60","54,723.60","","0.06%"
"03/01/2017","54,692.82","54,692.82","54,692.82","54,692.82","","1.19%"
"30/12/2016","54,049.93","54,049.93","54,049.93","54,049.93","","-0.58%"
"29/12/2016","54,367.38","54,367.38","54,367.38","54,367.38","","0.45%"
"28/12/2016","54,122.52","54,122.52","54,122.52","54,122.52","","1.01%"
"23/12/2016","53,579.15","53,579.15","53,579.15","53,579.15","","-0.28%"
"22/12/2016","53,731.45","53,731.45","53,731.45","53,731.45","","0.54%"
"21/12/2016","53,441.34","53,441.34","53,441.34","53,441.34","","0.40%"
"20/12/2016","53,228.12","53,228.12","53,228.12","53,228.12","","0.53%"
"19/12/2016","52,949.90","52,949.90","52,949.90","52,949.90","","0.53%"
"16/12/2016","52,672.37","52,672.37","52,672.37","52,672.37","","-0.10%"
"15/12/2016","52,726.14","52,726.14","52,726.14","52,726.14","","-0.82%"
"14/12/2016","53,163.65","53,163.65","53,163.65","53,163.65","","0.72%"
"13/12/2016","52,785.53","52,785.53","52,785.53","52,785.53","","-0.32%"
"12/12/2016","52,954.81","52,954.81","52,954.81","52,954.81","","0.04%"
"09/12/2016","52,933.54","52,933.54","52,933.54","52,933.54","","0.31%"
"08/12/2016","52,771.84","52,771.84","52,771.84","52,771.84","","1.20%"
"07/12/2016","52,146.61","52,146.61","52,146.61","52,146.61","","0.91%"
"06/12/2016","51,676.26","51,676.26","51,676.26","51,676.26","","0.52%"
"05/12/2016","51,406.97","51,406.97","51,406.97","51,406.97","","-0.79%"
"02/12/2016","51,817.52","51,817.52","51,817.52","51,817.52","","-1.02%"
"01/12/2016","52,352.68","52,352.68","52,352.68","52,352.68","","1.10%"
"30/11/2016","51,783.78","51,783.78","51,783.78","51,783.78","","-0.31%"
"29/11/2016","51,945.85","51,945.85","51,945.85","51,945.85","","-0.13%"
"28/11/2016","52,011.30","52,011.30","52,011.30","52,011.30","","-0.79%"
"25/11/2016","52,423.85","52,423.85","52,423.85","52,423.85","","0.41%"
"24/11/2016","52,207.73","52,207.73","52,207.73","52,207.73","","0.02%"
"23/11/2016","52,198.18","52,198.18","52,198.18","52,198.18","","1.31%"
"22/11/2016","51,522.18","51,522.18","51,522.18","51,522.18","","1.16%"
"21/11/2016","50,932.12","50,932.12","50,932.12","50,932.12","","-0.15%"
"18/11/2016","51,009.01","51,009.01","51,009.01","51,009.01","","0.39%"
"17/11/2016","50,810.31","50,810.31","50,810.31","50,810.31","","0.20%"
"16/11/2016","50,706.90","50,706.90","50,706.90","50,706.90","","0.03%"
"15/11/2016","50,691.17","50,691.17","50,691.17","50,691.17","","-0.36%"
"14/11/2016","50,874.26","50,874.26","50,874.26","50,874.26","","-0.08%"
"11/11/2016","50,913.49","50,913.49","50,913.49","50,913.49","","0.79%"
"10/11/2016","50,513.86","50,513.86","50,513.86","50,513.86","","3.35%"
"09/11/2016","48,876.97","48,876.97","48,876.97","48,876.97","","-1.92%"
"08/11/2016","49,834.67","49,834.67","49,834.67","49,834.67","","0.18%"
"07/11/2016","49,745.13","49,745.13","49,745.13","49,745.13","","1.35%"
"04/11/2016","49,082.16","49,082.16","49,082.16","49,082.16","","-0.66%"
"03/11/2016","49,410.57","49,410.57","49,410.57","49,410.57","","-0.06%"
"02/11/2016","49,442.64","49,442.64","49,442.64","49,442.64","","-1.16%"
"01/11/2016","50,023.93","50,023.93","50,023.93","50,023.93","","-0.51%"
"31/10/2016","50,281.70","50,281.70","50,281.70","50,281.70","","0.65%"
"28/10/2016","49,957.59","49,957.59","49,957.59","49,957.59","","-0.22%"
"27/10/2016","50,067.41","50,067.41","50,067.41","50,067.41","","-1.19%"
"26/10/2016","50,669.70","50,669.70","50,669.70","50,669.70","","-1.53%"
"25/10/2016","51,454.65","51,454.65","51,454.65","51,454.65","","0.64%"
"24/10/2016","51,129.98","51,129.98","51,129.98","51,129.98","","-0.40%"
"21/10/2016","51,336.37","51,336.37","51,336.37","51,336.37","","-0.22%"
"20/10/2016","51,448.18","51,448.18","51,448.18","51,448.18","","0.12%"
"19/10/2016","51,384.07","51,384.07","51,384.07","51,384.07","","0.45%"
"18/10/2016","51,151.42","51,151.42","51,151.42","51,151.42","","0.41%"
"17/10/2016","50,942.29","50,942.29","50,942.29","50,942.29","","-0.83%"
"14/10/2016","51,370.18","51,370.18","51,370.18","51,370.18","","-0.03%"
"13/10/2016","51,384.46","51,384.46","51,384.46","51,384.46","","-0.71%"
"12/10/2016","51,753.38","51,753.38","51,753.38","51,753.38","","-0.09%"
"11/10/2016","51,802.41","51,802.41","51,802.41","51,802.41","","0.08%"
"10/10/2016","51,761.09","51,761.09","51,761.09","51,761.09","","0.15%"
"07/10/2016","51,685.07","51,685.07","51,685.07","51,685.07","","-0.29%"
"06/10/2016","51,832.93","51,832.93","51,832.93","51,832.93","","0.55%"
"05/10/2016","51,547.20","51,547.20","51,547.20","51,547.20","","-0.57%"
"04/10/2016","51,840.99","51,840.99","51,840.99","51,840.99","","0.10%"
"03/10/2016","51,788.64","51,788.64","51,788.64","51,788.64","","0.78%"
"30/09/2016","51,386.01","51,386.01","51,386.01","51,386.01","","-0.64%"
"29/09/2016","51,719.22","51,719.22","51,719.22","51,719.22","","1.10%"
"28/09/2016","51,158.03","51,158.03","51,158.03","51,158.03","","0.12%"
"27/09/2016","51,095.07","51,095.07","51,095.07","51,095.07","","-0.47%"
"26/09/2016","51,333.82","51,333.82","51,333.82","51,333.82","","0.00%"
"23/09/2016","51,332.65","51,332.65","51,332.65","51,332.65","","1.06%"
"22/09/2016","50,795.44","50,795.44","50,795.44","50,795.44","","0.67%"
"21/09/2016","50,457.00","50,457.00","50,457.00","50,457.00","","0.69%"
"20/09/2016","50,110.93","50,110.93","50,110.93","50,110.93","","0.17%"
"19/09/2016","50,026.26","50,026.26","50,026.26","50,026.26","","-0.03%"
"16/09/2016","50,042.36","50,042.36","50,042.36","50,042.36","","1.08%"
"15/09/2016","49,505.36","49,505.36","49,505.36","49,505.36","","0.25%"
"14/09/2016","49,381.49","49,381.49","49,381.49","49,381.49","","0.39%"
"13/09/2016","49,189.33","49,189.33","49,189.33","49,189.33","","-0.19%"
"12/09/2016","49,282.77","49,282.77","49,282.77","49,282.77","","-2.23%"
"09/09/2016","50,405.66","50,405.66","50,405.66","50,405.66","","-0.86%"
"08/09/2016","50,842.29","50,842.29","50,842.29","50,842.29","","-0.64%"
"07/09/2016","51,170.55","51,170.55","51,170.55","51,170.55","","0.24%"
"06/09/2016","51,046.58","51,046.58","51,046.58","51,046.58","","-0.22%"
"05/09/2016","51,156.95","51,156.95","51,156.95","51,156.95","","1.07%"
"02/09/2016","50,613.11","50,613.11","50,613.11","50,613.11","","-0.77%"
"01/09/2016","51,007.58","51,007.58","51,007.58","51,007.58","","-0.26%"
"31/08/2016","51,139.04","51,139.04","51,139.04","51,139.04","","-0.77%"
"30/08/2016","51,536.89","51,536.89","51,536.89","51,536.89","","0.18%"
"29/08/2016","51,443.18","51,443.18","51,443.18","51,443.18","","-0.72%"
"26/08/2016","51,817.82","51,817.82","51,817.82","51,817.82","","-0.48%"
"25/08/2016","52,065.84","52,065.84","52,065.84","52,065.84","","-0.33%"
"24/08/2016","52,237.27","52,237.27","52,237.27","52,237.27","","0.30%"
"23/08/2016","52,080.80","52,080.80","52,080.80","52,080.80","","0.71%"
"22/08/2016","51,715.02","51,715.02","51,715.02","51,715.02","","-0.21%"
"19/08/2016","51,823.18","51,823.18","51,823.18","51,823.18","","0.35%"
"18/08/2016","51,642.91","51,642.91","51,642.91","51,642.91","","-0.49%"
"17/08/2016","51,897.51","51,897.51","51,897.51","51,897.51","","0.33%"
"16/08/2016","51,728.09","51,728.09","51,728.09","51,728.09","","-0.14%"
"15/08/2016","51,798.39","51,798.39","51,798.39","51,798.39","","0.16%"
"12/08/2016","51,713.74","51,713.74","51,713.74","51,713.74","","0.49%"
"11/08/2016","51,462.06","51,462.06","51,462.06","51,462.06","","-0.61%"
"10/08/2016","51,775.36","51,775.36","51,775.36","51,775.36","","-0.15%"
"09/08/2016","51,854.34","51,854.34","51,854.34","51,854.34","","0.27%"
"08/08/2016","51,717.01","51,717.01","51,717.01","51,717.01","","0.74%"
"05/08/2016","51,339.41","51,339.41","51,339.41","51,339.41","","0.39%"
"04/08/2016","51,137.70","51,137.70","51,137.70","51,137.70","","0.18%"
"03/08/2016","51,043.44","51,043.44","51,043.44","51,043.44","","-1.35%"
"02/08/2016","51,742.19","51,742.19","51,742.19","51,742.19","","-0.84%"
"01/08/2016","52,179.75","52,179.75","52,179.75","52,179.75","","0.45%"
"29/07/2016","51,945.96","51,945.96","51,945.96","51,945.96","","0.10%"
"28/07/2016","51,891.77","51,891.77","51,891.77","51,891.77","","0.30%"
"27/07/2016","51,734.29","51,734.29","51,734.29","51,734.29","","0.04%"
"26/07/2016","51,713.57","51,713.57","51,713.57","51,713.57","","0.07%"
"25/07/2016","51,677.05","51,677.05","51,677.05","51,677.05","","0.64%"
"22/07/2016","51,346.68","51,346.68","51,346.68","51,346.68","","-0.26%"
"21/07/2016","51,479.38","51,479.38","51,479.38","51,479.38","","0.43%"
"20/07/2016","51,258.29","51,258.29","51,258.29","51,258.29","","0.69%"
"19/07/2016","50,908.36","50,908.36","50,908.36","50,908.36","","-0.13%"
"18/07/2016","50,975.74","50,975.74","50,975.74","50,975.74","","0.53%"
"15/07/2016","50,705.87","50,705.87","50,705.87","50,705.87","","0.33%"
"14/07/2016","50,538.12","50,538.12","50,538.12","50,538.12","","0.43%"
"13/07/2016","50,322.65","50,322.65","50,322.65","50,322.65","","0.66%"
"12/07/2016","49,992.82","49,992.82","49,992.82","49,992.82","","0.30%"
"11/07/2016","49,842.35","49,842.35","49,842.35","49,842.35","","2.04%"
"08/07/2016","48,847.14","48,847.14","48,847.14","48,847.14","","0.05%"
"07/07/2016","48,822.68","48,822.68","48,822.68","48,822.68","","0.58%"
"06/07/2016","48,539.05","48,539.05","48,539.05","48,539.05","","-0.58%"
"05/07/2016","48,822.62","48,822.62","48,822.62","48,822.62","","-1.02%"
"04/07/2016","49,324.81","49,324.81","49,324.81","49,324.81","","0.67%"
"01/07/2016","48,995.96","48,995.96","48,995.96","48,995.96","","0.25%"
"30/06/2016","48,872.37","48,872.37","48,872.37","48,872.37","","1.77%"
"29/06/2016","48,022.27","48,022.27","48,022.27","48,022.27","","0.99%"
"28/06/2016","47,550.96","47,550.96","47,550.96","47,550.96","","-0.66%"
"27/06/2016","47,867.35","47,867.35","47,867.35","47,867.35","","0.47%"
"24/06/2016","47,643.27","47,643.27","47,643.27","47,643.27","","-3.17%"
"23/06/2016","49,204.02","49,204.02","49,204.02","49,204.02","","0.18%"
"22/06/2016","49,113.29","49,113.29","49,113.29","49,113.29","","-0.06%"
"21/06/2016","49,145.11","49,145.11","49,145.11","49,145.11","","0.33%"
"20/06/2016","48,981.08","48,981.08","48,981.08","48,981.08","","1.82%"
"17/06/2016","48,104.34","48,104.34","48,104.34","48,104.34","","0.33%"
"16/06/2016","47,948.14","47,948.14","47,948.14","47,948.14","","-0.02%"
"15/06/2016","47,957.69","47,957.69","47,957.69","47,957.69","","-1.08%"
"14/06/2016","48,481.39","48,481.39","48,481.39","48,481.39","","-2.06%"
"10/06/2016","49,500.11","49,500.11","49,500.11","49,500.11","","-0.92%"
"09/06/2016","49,959.83","49,959.83","49,959.83","49,959.83","","-0.15%"
"08/06/2016","50,034.48","50,034.48","50,034.48","50,034.48","","-0.01%"
"07/06/2016","50,037.08","50,037.08","50,037.08","50,037.08","","0.20%"
"06/06/2016","49,938.30","49,938.30","49,938.30","49,938.30","","0.78%"
"03/06/2016","49,551.36","49,551.36","49,551.36","49,551.36","","0.76%"
"02/06/2016","49,177.45","49,177.45","49,177.45","49,177.45","","-0.83%"
"01/06/2016","49,589.98","49,589.98","49,589.98","49,589.98","","-1.02%"
"31/05/2016","50,101.44","50,101.44","50,101.44","50,101.44","","-0.54%"
"30/05/2016","50,373.13","50,373.13","50,373.13","50,373.13","","0.04%"
"27/05/2016","50,353.53","50,353.53","50,353.53","50,353.53","","0.33%"
"26/05/2016","50,187.51","50,187.51","50,187.51","50,187.51","","0.29%"
